customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureSegment,MonthlyChargesSegment,ContractSegment,LTV,HighRiskHighValue
3935,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.3,3815,1,0-12 mois,30-60$,Month-to-Month,45.3,False
1512,0,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,0,19.4,2493,1,12-24 mois,0-30$,Month-to-Month,291.0,False
4606,1,1,1,0,23,1,0,1,0,0,0,0,2,2,0,1,2,90.45,1744,0,12-24 mois,90+$,Month-to-Month,2080.35,False
6609,0,0,1,1,45,1,2,1,2,2,0,0,2,2,0,1,2,105.15,4000,0,24-48 mois,90+$,Month-to-Month,4731.75,False
3962,0,0,1,1,24,1,2,1,0,2,2,0,0,0,1,0,0,83.15,1666,0,12-24 mois,60-90$,One Year,1995.6000000000001,False
5194,0,0,0,0,11,1,2,1,0,0,0,2,2,0,0,0,2,90.15,6505,1,0-12 mois,90+$,Month-to-Month,991.6500000000001,False
1953,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.05,3810,1,0-12 mois,30-60$,Month-to-Month,45.05,False
4799,0,0,1,0,56,1,2,1,0,0,2,2,2,2,2,0,0,103.2,4743,0,48-72 mois,90+$,Two Year,5779.2,False
5371,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,2,75.8,5776,1,0-12 mois,60-90$,Month-to-Month,75.8,False
5396,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.45,1482,0,0-12 mois,0-30$,Month-to-Month,19.45,False
1361,0,0,0,0,7,1,0,1,0,0,0,0,0,2,0,1,2,79.3,4381,1,0-12 mois,60-90$,Month-to-Month,555.1,False
6488,0,1,1,0,55,1,0,1,0,0,2,2,2,0,2,0,1,88.8,4059,0,48-72 mois,60-90$,Two Year,4884.0,False
2829,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,1,2,30.9,4840,1,0-12 mois,30-60$,Month-to-Month,61.8,False
1514,0,0,1,1,72,1,2,0,2,0,2,2,2,2,2,1,1,85.9,4992,0,48-72 mois,60-90$,Two Year,6184.8,False
494,0,1,0,0,45,0,1,0,0,0,0,0,0,2,1,0,2,34.2,1050,0,24-48 mois,30-60$,One Year,1539.0000000000002,False
3919,0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,0,3,20.15,88,0,24-48 mois,0-30$,Two Year,947.05,False
2926,0,1,0,0,46,1,0,1,0,2,0,0,2,2,1,0,1,95.25,3761,1,24-48 mois,90+$,One Year,4381.5,True
7029,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,3,50.3,6370,0,0-12 mois,30-60$,Month-to-Month,100.6,False
3319,0,0,1,0,2,1,0,1,2,0,0,2,0,0,0,1,2,80.15,1542,0,0-12 mois,60-90$,Month-to-Month,160.3,False
4692,0,0,1,0,12,1,0,0,0,2,0,0,0,0,0,1,2,51.25,4994,0,0-12 mois,30-60$,Month-to-Month,615.0,False
4829,0,1,1,0,68,1,2,1,0,2,0,0,0,2,0,1,0,89.6,4999,1,48-72 mois,60-90$,Month-to-Month,6092.799999999999,True
4420,1,0,1,1,69,1,0,1,0,0,0,2,2,2,2,1,1,95.2,5299,0,48-72 mois,90+$,Two Year,6568.8,False
681,1,1,0,1,56,1,0,1,2,0,0,0,2,2,1,0,1,94.8,4402,0,48-72 mois,90+$,One Year,5308.8,False
862,0,1,0,0,4,1,2,1,2,0,0,0,0,0,0,1,2,80.25,2634,0,0-12 mois,60-90$,Month-to-Month,321.0,False
1786,1,0,1,0,64,1,2,0,0,2,2,2,2,0,2,1,0,76.1,4068,0,48-72 mois,60-90$,Two Year,4870.4,False
1657,1,0,1,0,59,1,2,1,2,2,2,0,2,2,1,1,2,110.15,5183,1,48-72 mois,90+$,One Year,6498.85,True
5996,1,0,1,1,62,1,2,1,2,2,2,2,2,2,2,0,0,115.55,5603,0,48-72 mois,90+$,Two Year,7164.099999999999,False
6198,1,0,1,1,63,1,2,2,1,1,1,1,1,1,2,0,1,24.65,1026,0,48-72 mois,0-30$,Two Year,1552.9499999999998,False
3200,0,0,0,0,53,0,1,0,2,2,2,2,2,0,1,1,2,53.6,2485,0,48-72 mois,30-60$,One Year,2840.8,False
864,1,0,1,1,5,1,0,2,1,1,1,1,1,1,0,0,3,19.45,6239,0,0-12 mois,0-30$,Month-to-Month,97.25,False
6806,1,1,1,0,49,1,2,1,2,2,2,0,0,0,0,1,2,88.2,3554,0,48-72 mois,60-90$,Month-to-Month,4321.8,False
5101,0,0,1,1,62,1,2,1,2,0,0,0,2,2,2,1,0,101.15,5284,0,48-72 mois,90+$,Two Year,6271.3,False
3587,0,0,1,0,55,1,0,0,2,2,0,2,0,0,2,0,3,56.8,2706,0,48-72 mois,30-60$,Two Year,3124.0,False
4970,0,1,1,0,71,1,0,1,2,2,2,2,2,0,2,1,2,99.4,5607,0,48-72 mois,90+$,Two Year,7057.400000000001,False
3383,0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,1,1,20.1,590,0,48-72 mois,0-30$,Two Year,1447.2,False
3313,1,0,1,1,36,0,1,0,2,0,2,2,2,2,1,0,1,60.7,1867,0,24-48 mois,60-90$,One Year,2185.2000000000003,False
2405,1,0,1,0,25,1,0,2,1,1,1,1,1,1,1,1,0,20.95,4193,0,24-48 mois,0-30$,One Year,523.75,False
1644,0,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,114.85,6144,0,48-72 mois,90+$,Two Year,8269.199999999999,False
6701,0,0,0,0,36,1,0,2,1,1,1,1,1,1,1,1,0,19.25,5371,0,24-48 mois,0-30$,One Year,693.0,False
4432,1,0,0,0,1,1,0,0,0,0,0,0,2,2,0,1,3,62.8,5041,0,0-12 mois,60-90$,Month-to-Month,62.8,False
3057,0,0,1,0,72,1,2,1,2,0,2,0,2,2,2,1,2,105.5,5794,0,48-72 mois,90+$,Two Year,7596.0,False
6138,1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,3,19.85,348,0,48-72 mois,0-30$,Two Year,1171.15,False
6439,1,1,1,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.5,5352,1,0-12 mois,60-90$,Month-to-Month,626.5,False
6335,0,0,0,0,1,1,0,0,0,0,2,2,2,2,1,0,1,74.1,5713,0,0-12 mois,60-90$,One Year,74.1,False
6212,0,0,1,1,30,1,2,1,0,2,2,2,2,2,0,1,2,107.5,2821,0,24-48 mois,90+$,Month-to-Month,3225.0,False
1790,1,0,0,0,64,1,0,2,1,1,1,1,1,1,2,0,3,19.55,439,0,48-72 mois,0-30$,Two Year,1251.2,False
7014,1,0,0,0,63,1,2,0,2,2,2,2,0,0,1,0,0,68.8,3503,0,48-72 mois,60-90$,One Year,4334.4,False
2170,1,1,1,0,72,1,2,0,2,2,2,0,2,2,2,0,1,84.45,4839,0,48-72 mois,60-90$,Two Year,6080.400000000001,False
5658,1,0,1,0,8,1,0,1,2,0,0,0,0,0,0,0,2,75.0,5108,1,0-12 mois,60-90$,Month-to-Month,600.0,False
5940,0,0,0,0,62,1,2,0,0,2,2,2,2,2,2,0,0,84.5,4348,0,48-72 mois,60-90$,Two Year,5239.0,False
2102,1,0,1,1,67,1,2,1,0,2,2,2,2,2,2,1,0,111.2,5786,0,48-72 mois,90+$,Two Year,7450.400000000001,False
3538,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,2,44.75,2351,1,0-12 mois,30-60$,Month-to-Month,268.5,False
4422,0,0,1,1,70,1,2,0,2,0,0,2,2,2,2,1,0,80.6,4536,0,48-72 mois,60-90$,Two Year,5642.0,False
4776,0,1,0,0,20,1,0,1,0,0,0,0,2,0,0,0,0,80.7,1076,0,12-24 mois,60-90$,Month-to-Month,1614.0,False
4386,0,0,0,0,5,1,2,1,0,0,0,0,0,0,0,0,2,75.6,3438,0,0-12 mois,60-90$,Month-to-Month,378.0,False
4238,0,0,1,1,24,0,1,0,2,2,2,0,2,2,1,0,2,57.6,661,0,12-24 mois,30-60$,One Year,1382.4,False
3177,0,0,1,0,11,1,0,0,0,0,0,0,0,0,0,1,2,44.05,4079,1,0-12 mois,30-60$,Month-to-Month,484.54999999999995,False
885,1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,1,110.6,5996,0,48-72 mois,90+$,Two Year,7963.2,False
6885,0,0,1,1,66,1,0,0,2,2,0,2,0,0,2,1,1,58.2,3268,0,48-72 mois,30-60$,Two Year,3841.2000000000003,False
2254,0,0,1,1,45,1,0,0,2,0,2,2,2,2,2,1,3,81.0,3062,0,24-48 mois,60-90$,Two Year,3645.0,False
29,0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,19.7,722,0,48-72 mois,0-30$,Two Year,1359.3,False
6014,1,1,1,0,15,1,2,1,0,0,0,0,0,2,0,1,0,85.6,626,1,12-24 mois,60-90$,Month-to-Month,1284.0,False
3481,0,0,0,0,28,1,0,0,0,0,2,0,2,0,0,1,0,59.55,1121,0,24-48 mois,30-60$,Month-to-Month,1667.3999999999999,False
115,0,0,0,0,70,1,2,1,2,2,2,2,2,2,1,0,1,115.55,6074,1,48-72 mois,90+$,One Year,8088.5,True
1260,0,0,0,0,36,1,0,0,2,2,2,2,0,2,1,1,3,75.55,2331,0,24-48 mois,60-90$,One Year,2719.7999999999997,False
2347,1,1,0,0,16,1,2,1,0,0,0,0,2,0,0,1,2,86.6,513,1,12-24 mois,60-90$,Month-to-Month,1385.6,False
5550,0,0,0,0,18,1,2,1,0,0,0,0,2,0,0,1,2,85.2,991,1,12-24 mois,60-90$,Month-to-Month,1533.6000000000001,False
4526,0,0,1,0,34,1,2,1,0,0,0,0,2,2,0,1,2,97.65,2786,1,24-48 mois,90+$,Month-to-Month,3320.1000000000004,False
2762,1,0,1,1,42,0,1,0,0,2,2,0,0,2,1,1,1,45.1,1679,0,24-48 mois,30-60$,One Year,1894.2,False
1132,1,0,0,0,48,1,2,0,2,0,0,2,0,2,1,1,0,70.95,3136,0,24-48 mois,60-90$,One Year,3405.6000000000004,False
4669,1,0,1,0,47,1,2,1,0,2,2,2,2,2,0,1,2,109.55,4312,1,24-48 mois,90+$,Month-to-Month,5148.849999999999,True
6919,0,0,1,1,39,1,2,1,0,2,2,2,0,0,1,1,2,89.55,3009,1,24-48 mois,60-90$,One Year,3492.45,False
3640,0,0,1,1,11,1,0,2,1,1,1,1,1,1,2,0,1,20.9,1651,0,0-12 mois,0-30$,Two Year,229.89999999999998,False
6882,1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,1,3,19.95,864,0,0-12 mois,0-30$,Month-to-Month,139.65,False
6522,0,0,0,0,3,1,2,2,1,1,1,1,1,1,0,0,3,24.6,6240,0,0-12 mois,0-30$,Month-to-Month,73.80000000000001,False
1283,1,0,0,0,8,1,0,0,2,0,2,0,0,2,0,1,2,66.7,4772,0,0-12 mois,60-90$,Month-to-Month,533.6,False
1171,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.45,1482,1,0-12 mois,0-30$,Month-to-Month,19.45,False
6310,1,0,1,1,32,1,0,1,2,2,2,0,0,2,1,0,3,94.8,2722,0,24-48 mois,90+$,One Year,3033.6,False
2201,1,0,1,1,60,1,0,0,2,2,2,2,0,0,1,1,0,65.85,3359,0,48-72 mois,60-90$,One Year,3950.9999999999995,False
70,0,0,1,0,10,1,0,2,1,1,1,1,1,1,0,1,0,19.95,1442,0,0-12 mois,0-30$,Month-to-Month,199.5,False
3174,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,0,24.65,1209,0,48-72 mois,0-30$,Two Year,1750.1499999999999,False
24,0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,20.35,5821,1,0-12 mois,0-30$,Month-to-Month,81.4,False
5111,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.25,5442,1,0-12 mois,60-90$,Month-to-Month,69.25,False
4732,0,0,1,1,43,0,1,0,2,2,0,2,2,0,1,1,0,51.25,1768,0,24-48 mois,30-60$,One Year,2203.75,False
3350,1,0,1,0,59,1,2,1,0,0,2,0,2,2,1,1,0,99.5,4884,1,48-72 mois,90+$,One Year,5870.5,True
4579,0,0,1,0,23,1,0,0,0,0,2,2,0,0,0,0,2,54.25,406,0,12-24 mois,30-60$,Month-to-Month,1247.75,False
2742,0,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,0,19.4,892,0,48-72 mois,0-30$,Two Year,1396.8,False
450,1,0,1,0,22,1,0,0,2,0,0,2,0,0,1,1,1,56.25,532,0,12-24 mois,30-60$,One Year,1237.5,False
5326,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,25.15,2149,0,0-12 mois,0-30$,Month-to-Month,25.15,False
3247,1,0,0,0,69,1,2,2,1,1,1,1,1,1,2,0,0,23.95,1214,0,48-72 mois,0-30$,Two Year,1652.55,False
74,1,0,0,0,50,0,1,0,2,0,0,2,0,0,1,1,3,35.4,1269,0,48-72 mois,30-60$,One Year,1770.0,False
1202,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,25.2,2150,1,0-12 mois,0-30$,Month-to-Month,25.2,False
3258,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,3,45.0,6466,1,0-12 mois,30-60$,Month-to-Month,90.0,False
2617,0,0,1,0,15,1,0,1,0,2,0,0,0,0,0,0,0,75.35,219,0,12-24 mois,60-90$,Month-to-Month,1130.25,False
4436,1,0,0,0,31,1,0,2,1,1,1,1,1,1,2,0,0,20.4,4973,0,24-48 mois,0-30$,Two Year,632.4,False
1302,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.15,1608,1,0-12 mois,0-30$,Month-to-Month,20.15,False
2692,1,0,1,0,66,1,2,1,0,2,2,0,2,2,0,1,1,105.0,5595,1,48-72 mois,90+$,Month-to-Month,6930.0,True
6518,1,0,0,1,3,1,0,0,0,0,0,0,2,0,0,1,1,54.7,1186,1,0-12 mois,30-60$,Month-to-Month,164.10000000000002,False
1354,0,0,0,0,8,1,0,2,1,1,1,1,1,1,2,0,3,20.0,747,0,0-12 mois,0-30$,Two Year,160.0,False
5452,1,0,1,1,64,1,0,0,2,0,2,0,2,2,1,1,1,73.05,3965,0,48-72 mois,60-90$,One Year,4675.2,False
366,0,0,1,0,28,1,0,2,1,1,1,1,1,1,0,0,3,20.5,4661,0,24-48 mois,0-30$,Month-to-Month,574.0,False
1573,0,0,1,0,57,1,2,1,0,0,2,0,2,2,1,1,1,100.75,4900,0,48-72 mois,90+$,One Year,5742.75,False
1963,0,0,1,1,14,1,2,1,0,0,2,0,0,2,0,1,2,87.25,470,1,12-24 mois,60-90$,Month-to-Month,1221.5,False
3880,1,0,0,0,19,1,0,2,1,1,1,1,1,1,2,1,3,19.95,3212,0,12-24 mois,0-30$,Two Year,379.05,False
812,1,0,1,0,10,1,0,1,0,0,0,0,2,0,0,1,2,79.95,6232,1,0-12 mois,60-90$,Month-to-Month,799.5,False
1795,0,0,1,0,51,0,1,0,0,2,0,0,2,2,0,1,2,49.65,2209,0,48-72 mois,30-60$,Month-to-Month,2532.15,False
2870,0,0,1,0,67,1,2,0,2,2,2,0,0,0,2,0,3,65.65,3676,0,48-72 mois,60-90$,Two Year,4398.55,False
5153,1,0,1,1,11,1,0,2,1,1,1,1,1,1,0,1,2,20.45,2161,0,0-12 mois,0-30$,Month-to-Month,224.95,False
5477,1,0,1,1,72,0,1,0,2,0,2,2,2,2,2,0,0,60.95,3876,0,48-72 mois,60-90$,Two Year,4388.400000000001,False
5020,1,0,1,1,66,1,0,2,1,1,1,1,1,1,1,1,2,20.35,651,0,48-72 mois,0-30$,One Year,1343.1000000000001,False
6614,0,0,0,0,18,1,2,1,0,0,0,2,2,0,0,1,2,88.35,1110,1,12-24 mois,60-90$,Month-to-Month,1590.3,False
3980,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,1,2,19.5,1310,0,0-12 mois,0-30$,Month-to-Month,175.5,False
111,0,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,1,75.2,5115,0,0-12 mois,60-90$,Month-to-Month,676.8000000000001,False
5063,1,0,1,0,48,1,2,1,2,2,2,0,2,2,0,1,0,111.45,4444,0,24-48 mois,90+$,Month-to-Month,5349.6,False
6519,1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,0,3,70.15,5694,0,0-12 mois,60-90$,Month-to-Month,701.5,False
5624,0,0,0,0,9,1,2,1,0,0,0,0,2,2,0,1,2,94.75,6293,1,0-12 mois,90+$,Month-to-Month,852.75,False
2662,0,1,0,0,13,1,2,1,0,0,0,0,2,2,0,1,2,95.05,529,1,12-24 mois,90+$,Month-to-Month,1235.6499999999999,False
2267,1,0,0,0,4,1,2,1,0,2,0,0,0,0,0,0,2,78.45,2863,1,0-12 mois,60-90$,Month-to-Month,313.8,False
1754,1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.2,2011,1,0-12 mois,60-90$,Month-to-Month,280.8,False
2146,0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,0,0,92.0,5197,0,48-72 mois,90+$,Two Year,6624.0,False
733,0,0,1,1,51,1,0,0,2,2,2,2,2,2,2,0,1,85.5,3759,0,48-72 mois,60-90$,Two Year,4360.5,False
5475,1,0,1,0,59,0,1,0,0,2,0,0,0,2,0,1,0,41.05,2102,1,48-72 mois,30-60$,Month-to-Month,2421.95,False
5145,1,0,1,0,10,1,2,1,0,0,0,0,2,0,0,1,2,85.6,6078,1,0-12 mois,60-90$,Month-to-Month,856.0,False
2962,1,1,1,0,61,1,2,1,0,2,0,0,0,0,0,1,2,82.15,4156,0,48-72 mois,60-90$,Month-to-Month,5011.150000000001,False
4423,1,0,0,0,54,1,0,1,2,0,2,2,0,0,1,0,2,84.4,3802,0,48-72 mois,60-90$,One Year,4557.6,False
3884,0,0,0,0,33,1,2,0,2,2,0,0,0,0,0,1,3,60.9,1667,0,24-48 mois,60-90$,Month-to-Month,2009.7,False
5372,0,0,0,0,27,1,0,2,1,1,1,1,1,1,2,1,0,20.25,4478,0,24-48 mois,0-30$,Two Year,546.75,False
4643,0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.2,5963,1,0-12 mois,60-90$,Month-to-Month,79.2,False
6883,1,0,0,0,23,1,0,1,0,2,0,0,2,2,0,0,3,95.3,1811,0,12-24 mois,90+$,Month-to-Month,2191.9,False
2988,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.85,1490,0,0-12 mois,0-30$,Month-to-Month,19.85,False
6349,1,0,1,1,45,1,0,0,2,2,2,2,2,2,2,1,3,84.35,3300,0,24-48 mois,60-90$,Two Year,3795.7499999999995,False
1239,0,0,1,1,39,1,0,2,1,1,1,1,1,1,2,1,0,19.85,6222,0,24-48 mois,0-30$,Two Year,774.1500000000001,False
2204,1,0,0,0,5,1,0,0,0,0,2,0,2,2,1,1,3,70.0,3001,1,0-12 mois,60-90$,One Year,350.0,False
2137,1,0,1,1,72,1,2,0,2,2,2,2,2,0,2,0,0,82.3,4793,0,48-72 mois,60-90$,Two Year,5925.599999999999,False
1150,0,0,1,1,58,1,2,0,0,2,0,0,2,0,0,1,0,66.8,3393,0,48-72 mois,60-90$,Month-to-Month,3874.3999999999996,False
378,0,0,0,0,70,0,1,0,2,2,2,2,0,0,2,1,0,44.6,2655,0,48-72 mois,30-60$,Two Year,3122.0,False
776,1,0,1,1,61,1,0,1,0,2,0,2,2,2,1,1,0,98.45,5014,0,48-72 mois,90+$,One Year,6005.45,False
2600,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,3,70.7,526,0,0-12 mois,60-90$,Month-to-Month,141.4,False
3156,0,0,1,1,46,1,2,2,1,1,1,1,1,1,1,0,3,24.95,309,0,24-48 mois,0-30$,One Year,1147.7,False
2324,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,49.95,4147,1,0-12 mois,30-60$,Month-to-Month,49.95,False
3289,0,0,1,0,22,1,0,1,0,0,0,0,0,0,0,1,2,69.25,993,1,12-24 mois,60-90$,Month-to-Month,1523.5,False
6624,0,0,0,0,48,1,0,1,2,0,2,2,2,2,2,1,1,102.5,4155,0,24-48 mois,90+$,Two Year,4920.0,False
5713,1,0,0,0,64,1,2,0,0,2,2,2,2,2,2,0,1,86.55,4664,0,48-72 mois,60-90$,Two Year,5539.2,False
5450,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,24.3,1119,0,48-72 mois,0-30$,Two Year,1749.6000000000001,False
6406,0,0,1,1,12,1,0,0,0,0,2,0,2,0,0,1,1,58.35,5727,0,0-12 mois,30-60$,Month-to-Month,700.2,False
6070,0,1,1,0,34,1,2,1,0,2,2,0,0,2,0,1,2,94.25,2798,1,24-48 mois,90+$,Month-to-Month,3204.5,False
5693,0,0,1,1,72,1,0,0,2,2,2,0,0,2,2,0,1,68.75,4126,0,48-72 mois,60-90$,Two Year,4950.0,False
6954,1,0,1,0,29,1,2,1,0,2,2,0,0,0,0,1,2,85.8,2092,0,24-48 mois,60-90$,Month-to-Month,2488.2,False
1301,1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,1,20.1,5044,0,24-48 mois,0-30$,One Year,663.3000000000001,False
1773,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.35,1612,0,0-12 mois,0-30$,Month-to-Month,20.35,False
1557,0,0,1,1,62,1,2,1,0,2,2,2,2,2,1,1,2,110.8,5400,0,48-72 mois,90+$,One Year,6869.599999999999,False
318,1,0,1,0,41,1,2,0,0,0,2,0,2,2,1,1,2,73.0,2598,1,24-48 mois,60-90$,One Year,2993.0,False
6691,0,0,0,0,64,1,2,1,0,0,2,0,2,2,1,1,1,100.05,5069,1,48-72 mois,90+$,One Year,6403.2,True
6140,0,0,0,0,4,1,0,1,0,0,2,0,0,2,0,1,1,82.85,2772,0,0-12 mois,60-90$,Month-to-Month,331.4,False
2487,0,0,0,0,24,1,2,1,2,0,0,2,0,0,0,1,2,84.35,1538,0,12-24 mois,60-90$,Month-to-Month,2024.3999999999999,False
2180,0,0,1,1,14,1,0,2,1,1,1,1,1,1,1,0,3,19.55,2542,0,12-24 mois,0-30$,One Year,273.7,False
5316,1,0,0,1,3,1,0,2,1,1,1,1,1,1,0,0,3,19.95,4781,0,0-12 mois,0-30$,Month-to-Month,59.849999999999994,False
3843,0,1,0,0,4,1,0,1,0,2,2,0,2,2,0,1,1,99.8,3758,1,0-12 mois,90+$,Month-to-Month,399.2,False
4415,0,0,0,1,18,0,1,0,0,0,0,0,0,2,0,1,2,35.0,4590,1,12-24 mois,30-60$,Month-to-Month,630.0,False
1632,1,0,0,0,8,1,0,0,0,0,0,0,2,2,0,1,2,66.25,4533,0,0-12 mois,60-90$,Month-to-Month,530.0,False
1323,0,0,0,0,35,1,2,2,1,1,1,1,1,1,2,0,0,23.3,6000,0,24-48 mois,0-30$,Two Year,815.5,False
4931,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,2,76.0,5819,1,0-12 mois,60-90$,Month-to-Month,76.0,False
6557,1,0,0,1,66,1,2,2,1,1,1,1,1,1,2,1,1,25.3,1160,0,48-72 mois,0-30$,Two Year,1669.8,False
611,1,0,0,1,8,0,1,0,2,0,0,2,0,2,2,1,3,44.55,2968,0,0-12 mois,30-60$,Two Year,356.4,False
4018,0,0,1,0,71,1,2,1,2,0,2,0,2,2,1,1,1,104.1,5734,0,48-72 mois,90+$,One Year,7391.099999999999,False
4226,0,0,1,1,43,1,2,1,0,0,2,0,0,2,0,1,0,92.55,3450,0,24-48 mois,90+$,Month-to-Month,3979.65,False
4987,0,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,93.85,1197,1,0-12 mois,90+$,Month-to-Month,187.7,False
1854,1,1,0,0,29,1,0,1,0,2,2,0,2,2,0,1,0,101.45,2545,0,24-48 mois,90+$,Month-to-Month,2942.05,False
5574,0,0,1,0,15,1,0,1,0,0,2,0,2,0,0,1,2,84.3,564,1,12-24 mois,60-90$,Month-to-Month,1264.5,False
1231,1,0,1,1,65,1,2,1,2,2,2,2,0,0,2,0,1,94.55,4964,0,48-72 mois,90+$,Two Year,6145.75,False
3757,1,0,0,0,35,1,2,1,0,0,2,2,2,0,0,0,2,95.5,2960,0,24-48 mois,90+$,Month-to-Month,3342.5,False
3704,1,0,0,0,64,1,0,1,2,2,0,0,2,2,1,1,1,100.3,5270,0,48-72 mois,90+$,One Year,6419.2,False
3420,0,0,1,1,58,0,1,0,0,0,2,2,2,2,2,1,1,55.5,2748,0,48-72 mois,30-60$,Two Year,3219.0,False
4002,0,1,0,0,18,1,0,0,0,2,0,0,0,0,0,1,1,49.85,6253,0,12-24 mois,30-60$,Month-to-Month,897.3000000000001,False
6563,1,0,1,1,67,1,2,1,0,2,0,0,0,2,0,1,0,89.55,5137,0,48-72 mois,60-90$,Month-to-Month,5999.849999999999,False
2435,1,0,1,1,63,1,0,2,1,1,1,1,1,1,2,1,3,19.15,328,0,48-72 mois,0-30$,Two Year,1206.4499999999998,False
6205,0,0,1,0,60,1,2,1,0,2,0,0,2,2,0,1,2,99.8,4901,0,48-72 mois,90+$,Month-to-Month,5988.0,False
3801,1,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,1,84.4,5676,1,0-12 mois,60-90$,Month-to-Month,759.6,False
2714,0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,1,113.05,5943,0,48-72 mois,90+$,Two Year,7913.5,False
466,1,0,1,0,15,1,2,1,0,0,2,0,2,2,0,1,2,101.1,912,1,12-24 mois,90+$,Month-to-Month,1516.5,False
5342,0,0,0,1,48,1,0,2,1,1,1,1,1,1,1,0,3,19.95,6408,0,24-48 mois,0-30$,One Year,957.5999999999999,False
5024,1,0,1,0,12,1,0,0,0,0,2,2,2,2,0,1,2,74.15,5731,0,0-12 mois,60-90$,Month-to-Month,889.8000000000001,False
6176,1,1,1,0,71,1,2,1,2,2,2,2,0,0,1,1,2,92.0,5252,0,48-72 mois,90+$,One Year,6532.0,False
4884,1,1,0,0,44,1,0,1,0,0,2,0,0,0,0,0,2,73.85,2713,0,24-48 mois,60-90$,Month-to-Month,3249.3999999999996,False
5505,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,50.45,4227,1,0-12 mois,30-60$,Month-to-Month,50.45,False
3243,1,0,1,1,45,1,2,2,1,1,1,1,1,1,2,0,3,24.45,171,0,24-48 mois,0-30$,Two Year,1100.25,False
4609,0,0,0,0,23,1,2,2,1,1,1,1,1,1,1,0,1,24.8,5017,0,12-24 mois,0-30$,One Year,570.4,False
4762,0,0,1,0,43,1,2,0,0,0,0,2,2,0,1,1,0,64.85,2511,0,24-48 mois,60-90$,One Year,2788.5499999999997,False
6370,1,0,0,0,35,1,0,2,1,1,1,1,1,1,0,0,0,20.75,5709,0,24-48 mois,0-30$,Month-to-Month,726.25,False
4559,1,0,1,0,9,1,0,0,2,2,0,2,2,0,0,1,3,68.95,4865,0,0-12 mois,60-90$,Month-to-Month,620.5500000000001,False
1078,1,0,0,0,12,1,2,1,0,0,0,2,2,2,0,1,3,99.95,259,1,0-12 mois,90+$,Month-to-Month,1199.4,False
6376,0,1,1,0,65,1,2,1,2,2,2,0,2,2,0,1,1,109.4,5631,0,48-72 mois,90+$,Month-to-Month,7111.0,False
6709,0,0,0,0,2,1,2,1,0,0,2,0,2,0,0,1,2,91.4,1529,1,0-12 mois,90+$,Month-to-Month,182.8,False
